WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY
14-Jan-09,2495,1111085319,18,14,14,31.14,1.73,1.73,0,0,0
14-Jan-09,2495,1111085345,29,17,17,50.17,1.73,1.73,0,0,0
14-Jan-09,2495,1111085350,12,11,11,23.04,1.92,2.39,0,0,1
14-Jan-09,2495,1111087395,21,17,17,68.04,3.24,3.24,0,0,0
14-Jan-09,2495,1111087396,16,14,14,52,3.25,3.25,0,0,0
14-Jan-09,2495,1111087398,22,17,17,72.38,3.29,3.29,0,0,0
14-Jan-09,2495,1600027527,37,36,36,118.03,3.19,3.19,0,0,0
14-Jan-09,2495,1600027528,13,13,13,53.95,4.15,4.15,0,0,0
14-Jan-09,2495,1600027564,37,36,36,103.6,2.8,3.14,0,0,1
14-Jan-09,2495,2840002333,3,2,2,7.47,2.49,2.49,0,0,0
14-Jan-09,2495,2840004768,19,19,19,47.31,2.49,2.49,0,0,0
14-Jan-09,2495,2840004770,9,9,9,22.41,2.49,2.49,0,0,0
14-Jan-09,2495,3000006340,14,10,10,28,2,2.71,0,0,1
14-Jan-09,2495,3000006560,30,28,28,60,2,2.59,0,0,1
14-Jan-09,2495,3000006610,22,19,19,44,2,2.59,0,0,1
14-Jan-09,2495,3700019521,7,6,6,17.5,2.5,2.5,0,1,0
14-Jan-09,2495,3700031613,7,7,6,28.56,4.08,4.79,0,0,1
14-Jan-09,2495,3700044982,8,7,7,36,4.5,4.99,0,1,0
14-Jan-09,2495,3800031829,14,14,14,40.32,2.88,2.88,0,0,0
14-Jan-09,2495,3800031838,31,30,30,89.59,2.89,2.89,0,0,0
14-Jan-09,2495,3800039118,39,33,33,104.52,2.68,2.98,1,0,0
14-Jan-09,2495,4116709448,2,2,2,9.98,4.99,4.99,0,0,0
14-Jan-09,2495,7192100336,11,10,10,65.89,5.99,6.29,1,1,0
14-Jan-09,2495,7192100337,21,17,17,126.21,6.01,6.29,1,1,0
14-Jan-09,2495,7192100339,18,16,16,107.82,5.99,6.29,1,1,0
14-Jan-09,2495,7218063052,3,3,3,20.37,6.79,6.79,0,0,0
14-Jan-09,2495,7797502248,8,8,8,19.12,2.39,2.39,0,0,0
14-Jan-09,2495,31254742725,1,1,1,4.59,4.59,4.59,0,0,0
14-Jan-09,2495,31254742735,8,8,8,41.52,5.19,5.19,0,0,0
14-Jan-09,2495,31254742835,3,3,3,15.57,5.19,5.19,0,0,0
14-Jan-09,2505,1111009477,34,32,32,39.78,1.17,1.16,0,1,0
14-Jan-09,2505,1111009497,31,27,27,35.96,1.16,1,0,1,0
14-Jan-09,2505,1111009507,36,29,28,42.12,1.17,1.25,0,1,0
14-Jan-09,2505,1111035398,1,1,1,4.69,4.69,4.69,0,0,0
14-Jan-09,2505,1111038078,3,2,2,3,1,2.49,0,0,1
14-Jan-09,2505,1111038080,2,2,2,3.34,1.67,2.46,0,0,1
14-Jan-09,2505,1111085319,12,12,12,21.24,1.77,1.77,0,0,0
14-Jan-09,2505,1111085345,12,11,11,21.6,1.8,1.8,0,0,0
14-Jan-09,2505,1111085350,12,12,12,18.84,1.57,2.35,0,0,1
14-Jan-09,2505,1111087395,2,2,2,6.68,3.34,3.34,0,0,0
14-Jan-09,2505,1111087396,5,5,5,16.05,3.21,3.21,0,0,0
14-Jan-09,2505,1111087398,3,3,3,9.69,3.23,3.23,0,0,0
14-Jan-09,2505,1600027527,22,22,22,67.1,3.05,3.05,0,0,0
14-Jan-09,2505,1600027528,21,21,18,77.91,3.71,4.15,0,1,0
14-Jan-09,2505,1600027564,7,7,7,18.83,2.69,3.14,0,0,1
14-Jan-09,2505,2840004768,9,7,7,22.41,2.49,2.49,0,0,0
14-Jan-09,2505,2840004770,5,5,5,12.45,2.49,2.49,0,0,0
14-Jan-09,2505,3000006340,11,9,9,21.34,1.94,2.71,0,0,1
14-Jan-09,2505,3000006560,16,14,14,32,2,2.59,0,0,1
14-Jan-09,2505,3000006610,23,21,21,45.08,1.96,2.59,0,0,1
14-Jan-09,2505,3700019521,3,2,2,7.5,2.5,3.21,0,0,1
14-Jan-09,2505,3700031613,6,6,6,23.94,3.99,3.99,0,0,0
14-Jan-09,2505,3700044982,4,4,4,18,4.5,4.5,0,0,0
14-Jan-09,2505,3800031829,20,19,18,57.6,2.88,2.88,0,0,0
14-Jan-09,2505,3800031838,22,22,21,63.58,2.89,2.89,0,0,0
14-Jan-09,2505,3800039118,20,18,18,53.6,2.68,2.98,1,0,0
14-Jan-09,2505,4116709428,2,2,2,9.98,4.99,4.99,0,0,0
14-Jan-09,2505,4116709448,1,1,1,4.99,4.99,4.99,0,0,0
14-Jan-09,2505,7192100336,11,10,10,65.89,5.99,6.29,1,1,0
14-Jan-09,2505,7192100337,14,11,11,83.86,5.99,6.29,1,1,0
14-Jan-09,2505,7192100339,17,17,16,102.17,6.01,6.3,1,1,0
14-Jan-09,2505,7218063052,7,6,6,47.53,6.79,6.79,0,0,0
14-Jan-09,2505,7218063979,2,2,2,13.58,6.79,6.79,0,1,0
14-Jan-09,2505,7797502248,5,5,5,11.95,2.39,2.39,0,1,0
14-Jan-09,2505,7797508004,1,1,1,2.89,2.89,2.89,0,0,0
14-Jan-09,2505,31254742725,2,2,2,9.18,4.59,4.59,0,0,0
14-Jan-09,2505,31254742735,2,2,2,10.38,5.19,5.19,0,0,0
14-Jan-09,2505,31254742835,3,3,3,15.57,5.19,5.19,0,0,0
14-Jan-09,2513,1111009477,42,37,36,49.56,1.18,1.17,0,1,0
14-Jan-09,2513,1111009497,16,15,15,18.72,1.17,1.18,0,1,0
14-Jan-09,2513,1111009507,27,27,27,31.59,1.17,1.16,0,1,0
14-Jan-09,2513,1111035398,2,2,2,9.38,4.69,4.69,0,0,0
14-Jan-09,2513,1111038078,15,11,11,26.1,1.74,2.59,0,0,1
14-Jan-09,2513,1111038080,18,11,11,28.62,1.59,2.54,0,0,1
14-Jan-09,2513,1111085319,12,12,12,22.32,1.86,1.86,0,0,0
14-Jan-09,2513,1111085345,49,39,37,86.24,1.76,1.76,0,0,0
14-Jan-09,2513,1111085350,47,39,38,93.06,1.98,2.35,0,0,1
14-Jan-09,2513,1111087395,9,6,6,30.06,3.34,3.34,0,0,0
14-Jan-09,2513,1111087396,4,4,4,13.08,3.27,3.27,0,0,0
14-Jan-09,2513,1111087398,9,7,7,30.06,3.34,3.34,0,0,0
14-Jan-09,2513,1600027527,122,119,115,389.18,3.19,3.19,0,0,0
14-Jan-09,2513,1600027528,27,25,25,112.05,4.15,4.15,0,0,0
14-Jan-09,2513,1600027564,111,106,103,323.01,2.91,2.91,0,0,0
14-Jan-09,2513,2840002333,34,32,31,84.66,2.49,2.49,0,0,0
14-Jan-09,2513,2840004768,63,53,51,156.87,2.49,2.49,0,0,0
14-Jan-09,2513,2840004770,53,51,50,131.97,2.49,2.49,0,0,0
14-Jan-09,2513,3000006340,44,38,38,88,2,2.71,0,1,0
14-Jan-09,2513,3000006560,33,30,27,67.32,2.04,2.59,0,1,0
14-Jan-09,2513,3000006610,33,29,27,67.65,2.05,2.59,0,1,0
14-Jan-09,2513,3700019521,15,11,11,37.5,2.5,3.23,0,1,0
14-Jan-09,2513,3700031613,15,15,15,60.15,4.01,4.29,0,1,0
14-Jan-09,2513,3700044982,12,11,11,54,4.5,4.5,0,0,0
14-Jan-09,2513,3800031829,63,58,57,181.44,2.88,2.88,0,0,0
14-Jan-09,2513,3800031838,34,34,34,89.76,2.64,2.64,0,0,0
14-Jan-09,2513,3800039118,55,49,49,147.4,2.68,2.98,1,0,0
14-Jan-09,2513,4116709428,11,10,10,54.89,4.99,4.99,0,0,0
14-Jan-09,2513,4116709448,3,3,3,14.97,4.99,4.99,0,0,0
14-Jan-09,2513,4116709565,1,1,1,4.99,4.99,4.99,0,0,0
14-Jan-09,2513,7192100336,12,11,11,72.72,6.06,6.32,1,0,0
14-Jan-09,2513,7192100337,15,13,13,89.85,5.99,6.3,1,0,0
14-Jan-09,2513,7192100339,29,26,26,174.58,6.02,6.29,1,0,0
14-Jan-09,2513,7218063052,13,10,10,89.31,6.87,6.87,0,0,0
14-Jan-09,2513,7218063979,2,2,2,11.78,5.89,6.87,0,0,1
14-Jan-09,2513,7218063983,5,5,5,33.95,6.79,6.79,0,0,0
14-Jan-09,2513,7797502248,25,23,23,59.75,2.39,2.39,0,0,0
14-Jan-09,2513,7797508004,11,11,11,27.5,2.5,2.5,0,0,0
14-Jan-09,2513,7797508006,21,19,19,52.5,2.5,2.5,0,0,0
14-Jan-09,2513,31254742725,6,6,6,27.54,4.59,4.59,0,0,0
14-Jan-09,2513,31254742735,9,9,9,46.71,5.19,5.19,0,1,0
14-Jan-09,2513,31254742835,11,11,11,57.09,5.19,5.19,0,1,0
14-Jan-09,2523,1111009477,29,22,17,36.25,1.25,1.25,0,0,0
14-Jan-09,2523,1111009497,17,16,16,20.74,1.22,1.22,0,0,0
14-Jan-09,2523,1111009507,9,7,7,10.71,1.19,1.19,0,0,0
14-Jan-09,2523,1111038080,4,4,4,7.2,1.8,2.46,0,0,1
14-Jan-09,2523,1111085319,8,6,6,13.12,1.64,1.64,0,0,0
14-Jan-09,2523,1111085345,20,15,15,32.4,1.62,1.62,0,0,0
14-Jan-09,2523,1111085350,17,16,16,33.66,1.98,2.36,0,0,1
14-Jan-09,2523,1111087396,24,14,14,78.48,3.27,3.27,0,0,0
14-Jan-09,2523,1111087398,37,20,19,120.99,3.27,3.3,0,1,0
14-Jan-09,2523,1600027527,30,29,28,92.4,3.08,3.08,0,0,0
14-Jan-09,2523,1600027528,25,20,10,109.75,4.39,4.39,0,0,0
14-Jan-09,2523,1600027564,8,8,6,25.52,3.19,3.19,0,0,0
14-Jan-09,2523,2840004768,4,3,3,9.96,2.49,2.49,0,0,0
14-Jan-09,2523,2840004770,1,1,1,2.49,2.49,2.49,0,0,0
14-Jan-09,2523,3000006340,10,10,10,20,2,2.92,0,1,0
14-Jan-09,2523,3000006560,113,96,95,228.26,2.02,2.59,0,0,1
14-Jan-09,2523,3000006610,64,58,58,128,2,2.59,0,1,0
14-Jan-09,2523,3700019521,2,2,2,5,2.5,2.5,0,1,0
14-Jan-09,2523,3700031613,3,3,3,11.97,3.99,4.79,0,1,0
14-Jan-09,2523,3700044982,2,2,2,9,4.5,4.5,0,0,0
14-Jan-09,2523,3800031829,6,6,6,20.28,3.38,3.38,0,0,0
14-Jan-09,2523,3800031838,13,13,13,38.87,2.99,2.99,0,0,0
14-Jan-09,2523,3800039118,37,30,29,98.79,2.67,2.99,1,0,0
14-Jan-09,2523,4116709448,2,2,2,9.98,4.99,4.99,0,0,0
14-Jan-09,2523,7192100336,8,8,7,48.72,6.09,6.29,1,0,0
14-Jan-09,2523,7192100337,9,8,8,54.27,6.03,6.29,1,0,0
14-Jan-09,2523,7192100339,15,11,11,90.3,6.02,6.3,1,0,0
14-Jan-09,2523,7218063052,2,2,2,13.58,6.79,6.79,0,0,0
14-Jan-09,2523,7218063979,1,1,1,6.79,6.79,6.79,0,0,0
14-Jan-09,2523,31254742735,1,1,1,5.19,5.19,5.19,0,0,0
14-Jan-09,2523,31254742835,1,1,1,5.19,5.19,5.19,0,0,0
14-Jan-09,2541,1111009477,42,40,39,49.98,1.19,1.21,0,1,0
14-Jan-09,2541,1111009497,38,34,33,45.98,1.21,1.25,0,1,0
14-Jan-09,2541,1111009507,15,15,15,17.4,1.16,1.25,0,1,0
14-Jan-09,2541,1111035398,1,1,1,3.99,3.99,3.99,0,0,0
14-Jan-09,2541,1111038078,2,2,2,5.18,2.59,2.59,0,0,0
14-Jan-09,2541,1111038080,3,3,3,7.59,2.53,2.53,0,0,0
14-Jan-09,2541,1111085319,11,11,11,17.93,1.63,1.63,0,0,0
14-Jan-09,2541,1111085345,27,21,21,43.74,1.62,1.62,0,0,0
14-Jan-09,2541,1111085350,19,16,16,35.53,1.87,2.2,0,0,1
14-Jan-09,2541,1111087395,12,8,8,38.04,3.17,3.17,0,0,0
14-Jan-09,2541,1111087396,8,5,5,26,3.25,3.25,0,0,0
14-Jan-09,2541,1111087398,5,4,3,16,3.2,3.2,0,0,0
14-Jan-09,2541,1600027527,14,12,12,44.66,3.19,3.19,0,0,0
14-Jan-09,2541,1600027528,8,8,7,12,1.5,4.39,0,0,1
14-Jan-09,2541,1600027564,13,12,12,38.48,2.96,2.96,0,0,0
14-Jan-09,2541,2840004768,6,6,6,14.94,2.49,2.49,0,0,0
14-Jan-09,2541,2840004770,6,6,6,14.94,2.49,2.49,0,0,0
14-Jan-09,2541,3000006340,15,10,10,30,2,2.92,0,0,1
14-Jan-09,2541,3000006560,13,12,11,26,2,2.59,0,0,1
14-Jan-09,2541,3000006610,13,12,12,26,2,2.59,0,0,1
14-Jan-09,2541,3700019521,6,5,5,15,2.5,3.49,0,1,0
14-Jan-09,2541,3700031613,3,3,3,11.97,3.99,4.79,0,0,1
14-Jan-09,2541,3700044982,2,2,2,9,4.5,4.5,0,1,0
14-Jan-09,2541,3800031829,3,3,3,10.14,3.38,3.38,0,0,0
14-Jan-09,2541,3800031838,10,10,10,29.9,2.99,2.99,0,0,0
14-Jan-09,2541,3800039118,25,24,23,66.75,2.67,2.99,1,0,0
14-Jan-09,2541,4116709428,1,1,1,4.99,4.99,4.99,0,0,0
14-Jan-09,2541,4116709448,1,1,1,4.99,4.99,4.99,0,0,0
14-Jan-09,2541,7192100336,5,4,4,29.95,5.99,6.29,1,0,0
14-Jan-09,2541,7192100337,11,11,11,65.89,5.99,6.29,1,0,0
14-Jan-09,2541,7192100339,2,2,2,11.98,5.99,6.29,1,0,0
14-Jan-09,2541,7218063979,3,3,3,20.37,6.79,6.79,0,0,0
14-Jan-09,2541,7797502248,7,6,6,16.73,2.39,2.39,0,0,0
14-Jan-09,2541,7797508004,3,3,3,7.5,2.5,2.89,0,0,1
14-Jan-09,2541,7797508006,3,2,2,7.5,2.5,2.89,0,0,1
14-Jan-09,2541,31254742725,1,1,1,4.59,4.59,4.59,0,0,0
14-Jan-09,2541,31254742735,5,5,5,25.95,5.19,5.19,0,0,0
14-Jan-09,2541,31254742835,1,1,1,5.19,5.19,5.19,0,0,0
14-Jan-09,4245,1111009477,69,60,60,95.22,1.38,1.38,0,0,0
14-Jan-09,4245,1111009497,62,58,57,86.18,1.39,1.39,0,0,0
14-Jan-09,4245,1111009507,21,19,19,28.98,1.38,1.38,0,0,0
14-Jan-09,4245,1111035398,6,6,6,20.28,3.38,4.49,0,0,1
14-Jan-09,4245,1111038078,4,4,4,10.36,2.59,2.59,0,0,0
14-Jan-09,4245,1111085319,28,26,26,52.92,1.89,1.89,0,0,0
14-Jan-09,4245,1111085345,34,30,30,62.9,1.85,1.85,0,0,0
14-Jan-09,4245,1111085350,56,46,45,111.44,1.99,1.99,0,0,0
14-Jan-09,4245,1111087395,56,46,46,185.92,3.32,,0,1,0
14-Jan-09,4245,1111087396,38,30,30,126.16,3.32,,0,1,0
14-Jan-09,4245,1111087398,72,53,53,238.32,3.31,,0,1,0
14-Jan-09,4245,1600027527,40,38,38,124.4,3.11,3.11,0,0,0
14-Jan-09,4245,1600027528,22,20,20,87.12,3.96,4.41,0,0,1
14-Jan-09,4245,1600027564,103,84,84,248.23,2.41,2.88,1,0,0
14-Jan-09,4245,2840002333,6,6,6,17.34,2.89,2.89,0,0,0
14-Jan-09,4245,2840004768,6,6,6,17.34,2.89,2.89,0,0,0
14-Jan-09,4245,2840004770,6,6,6,17.34,2.89,2.89,0,0,0
14-Jan-09,4245,3000006340,25,22,22,50,2,2.97,0,0,1
14-Jan-09,4245,3000006560,74,63,63,146.52,1.98,2.59,0,0,1
14-Jan-09,4245,3000006610,48,41,41,96,2,2.59,0,0,1
14-Jan-09,4245,3700019521,24,21,21,60,2.5,2.5,0,1,0
14-Jan-09,4245,3700031613,6,6,6,28.14,4.69,4.69,0,1,0
14-Jan-09,4245,3700044982,5,5,5,25,5,5,0,0,0
14-Jan-09,4245,3800031829,42,41,38,147.84,3.52,3.52,0,0,0
14-Jan-09,4245,3800031838,36,34,34,104.76,2.91,2.91,0,0,0
14-Jan-09,4245,3800039118,21,21,21,56.07,2.67,3.52,1,0,0
14-Jan-09,4245,4116709428,5,5,5,19.95,3.99,4.59,0,0,1
14-Jan-09,4245,4116709448,5,4,4,19.95,3.99,4.59,0,0,1
14-Jan-09,4245,4116709565,4,4,4,13.96,3.49,4.99,0,0,1
14-Jan-09,4245,7027312504,20,12,12,29.6,1.48,1.9,0,0,1
14-Jan-09,4245,7027316204,33,21,21,55.77,1.69,1.69,0,0,0
14-Jan-09,4245,7027316404,31,19,19,52.7,1.7,1.7,0,0,0
14-Jan-09,4245,7110410455,1,1,1,2.5,2.5,2.79,0,0,1
14-Jan-09,4245,7110410470,5,5,5,12.5,2.5,2.79,0,0,1
14-Jan-09,4245,7110410471,1,1,1,2.5,2.5,2.5,0,0,0
14-Jan-09,4245,7192100336,17,16,16,101.83,5.99,6.29,1,1,0
14-Jan-09,4245,7192100337,26,24,24,157.3,6.05,6.29,1,1,0
14-Jan-09,4245,7192100339,44,34,34,263.56,5.99,6.34,1,1,0
14-Jan-09,4245,7218063052,6,6,6,39.18,6.53,6.53,0,0,0
14-Jan-09,4245,7218063979,1,1,1,6.46,6.46,6.46,0,0,0
14-Jan-09,4245,7218063983,2,2,2,12.92,6.46,6.46,0,0,0
14-Jan-09,4245,7797502248,4,4,4,9.96,2.49,2.49,0,0,0
14-Jan-09,4245,7797508004,14,12,11,35,2.5,2.89,0,0,1
14-Jan-09,4245,7797508006,4,4,4,10,2.5,2.89,0,0,1
14-Jan-09,4245,31254742725,3,3,3,11.97,3.99,3.99,0,0,0
14-Jan-09,4245,31254742735,4,4,4,19.96,4.99,4.99,0,0,0
14-Jan-09,4245,31254742835,2,2,2,9.98,4.99,4.99,0,0,0
14-Jan-09,4259,1111009477,31,29,28,42.47,1.37,1.37,0,0,0
14-Jan-09,4259,1111009497,29,26,25,39.73,1.37,1.37,0,0,0
14-Jan-09,4259,1111009507,20,18,18,27.4,1.37,1.37,0,0,0
14-Jan-09,4259,1111035398,3,3,3,10.5,3.5,4.49,0,1,0
14-Jan-09,4259,1111038078,2,2,2,5.18,2.59,2.59,0,0,0
14-Jan-09,4259,1111038080,1,1,1,2.59,2.59,2.59,0,0,0
14-Jan-09,4259,1111085319,19,17,17,34.96,1.84,1.84,0,0,0
14-Jan-09,4259,1111085345,30,26,26,56.4,1.88,1.88,0,0,0
14-Jan-09,4259,1111085350,46,39,39,91.08,1.98,1.98,0,0,0
14-Jan-09,4259,1111087395,52,43,43,173.16,3.33,,0,1,0
14-Jan-09,4259,1111087396,61,46,45,201.3,3.3,3.3,0,0,0
14-Jan-09,4259,1111087398,52,39,38,176.28,3.39,,0,1,0
14-Jan-09,4259,1600027527,20,20,20,60.8,3.04,3.04,0,0,0
14-Jan-09,4259,1600027528,26,23,16,119.34,4.59,4.59,0,0,0
14-Jan-09,4259,1600027564,74,61,52,198.32,2.68,3.11,1,0,0
14-Jan-09,4259,2840004768,2,2,2,5.78,2.89,2.89,0,0,0
14-Jan-09,4259,3000006340,27,24,20,57.78,2.14,2.74,0,0,1
14-Jan-09,4259,3000006560,152,125,121,304,2,2.59,0,0,1
14-Jan-09,4259,3000006610,79,68,68,157.21,1.99,2.59,0,0,1
14-Jan-09,4259,3700019521,5,5,5,13.35,2.67,3.49,0,0,1
14-Jan-09,4259,3700031613,1,1,1,4.69,4.69,4.69,0,1,0
14-Jan-09,4259,3700044982,3,3,3,15,5,5.49,0,1,0
14-Jan-09,4259,3800031829,22,18,12,70.18,3.19,3.19,0,0,0
14-Jan-09,4259,3800031838,64,64,62,191.36,2.99,2.99,0,0,0
14-Jan-09,4259,3800039118,54,54,52,144.72,2.68,3.32,1,0,0
14-Jan-09,4259,4116709448,1,1,1,3.99,3.99,4.59,0,0,1
14-Jan-09,4259,4116709565,4,4,4,13.96,3.49,4.99,0,0,1
14-Jan-09,4259,7027312504,21,15,15,39.48,1.88,2.19,0,0,1
14-Jan-09,4259,7027316204,20,16,16,36.2,1.81,1.81,0,0,0
14-Jan-09,4259,7027316404,16,13,13,23.04,1.44,1.95,0,0,1
14-Jan-09,4259,7192100336,11,7,7,67.32,6.12,6.69,1,0,0
14-Jan-09,4259,7192100337,22,19,19,131.78,5.99,6.29,1,1,0
14-Jan-09,4259,7192100339,32,28,27,191.68,5.99,6.37,1,1,0
14-Jan-09,4259,7218063979,2,2,2,12.92,6.46,6.46,0,0,0
14-Jan-09,4259,7797502248,1,1,1,2.49,2.49,2.49,0,0,0
14-Jan-09,4259,7797508004,7,6,6,17.5,2.5,2.89,0,0,1
14-Jan-09,4259,7797508006,5,4,4,12.5,2.5,2.89,0,0,1
14-Jan-09,4259,31254742735,3,3,3,14.97,4.99,4.99,0,0,0
14-Jan-09,4259,31254742835,1,1,1,4.99,4.99,4.99,0,0,0
14-Jan-09,4489,1111009477,36,33,33,42.48,1.18,1.18,0,0,0
14-Jan-09,4489,1111009497,45,45,45,52.65,1.17,1.17,0,0,0
14-Jan-09,4489,1111009507,21,22,22,24.99,1.19,1.19,0,0,0
14-Jan-09,4489,1111038078,26,9,9,36.4,1.4,2.55,0,0,1
14-Jan-09,4489,1111038080,12,9,9,19.2,1.6,2.55,0,0,1
14-Jan-09,4489,1111085319,9,9,9,15.93,1.77,1.61,0,1,0
14-Jan-09,4489,1111085345,13,12,12,22.75,1.75,1.75,0,0,0
14-Jan-09,4489,1111085350,20,16,16,39.2,1.96,2.27,0,0,1
14-Jan-09,4489,1111087395,4,4,4,13,3.25,3.25,0,0,0
14-Jan-09,4489,1111087396,11,8,8,35.64,3.24,3.24,0,0,0
14-Jan-09,4489,1111087398,10,5,5,32.4,3.24,3.24,0,0,0
14-Jan-09,4489,1600027527,56,56,55,172.48,3.08,3.08,0,0,0
14-Jan-09,4489,1600027528,23,24,23,91.31,3.97,3.97,0,0,0
14-Jan-09,4489,1600027564,42,39,39,122.64,2.92,2.92,0,0,0
14-Jan-09,4489,2840002333,20,17,16,49.8,2.49,2.49,0,0,0
14-Jan-09,4489,2840004768,30,28,28,74.7,2.49,2.49,0,0,0
14-Jan-09,4489,2840004770,34,33,32,84.66,2.49,2.49,0,0,0
14-Jan-09,4489,3000006340,34,28,28,68,2,2.71,0,1,0
14-Jan-09,4489,3000006560,39,30,30,78.78,2.02,2.59,0,0,1
14-Jan-09,4489,3000006610,36,30,30,72.72,2.02,2.59,0,0,1
14-Jan-09,4489,3700019521,8,11,10,22.24,2.78,3.35,0,0,1
14-Jan-09,4489,3700031613,6,6,6,23.94,3.99,3.99,0,0,0
14-Jan-09,4489,3700044982,6,6,6,27,4.5,4.5,0,0,0
14-Jan-09,4489,3800031829,30,25,25,86.4,2.88,2.88,0,0,0
14-Jan-09,4489,3800031838,26,24,24,75.14,2.89,2.89,0,0,0
14-Jan-09,4489,3800039118,68,47,46,181.56,2.67,2.98,1,0,0
14-Jan-09,4489,4116709428,5,5,5,24.95,4.99,4.99,0,0,0
14-Jan-09,4489,4116709448,1,1,1,4.99,4.99,4.99,0,0,0
14-Jan-09,4489,4116709565,2,2,2,9.98,4.99,4.99,0,0,0
14-Jan-09,4489,7192100336,8,7,7,47.92,5.99,6.29,1,0,0
14-Jan-09,4489,7192100337,10,9,9,59.9,5.99,6.29,1,0,0
14-Jan-09,4489,7192100339,12,11,11,72.24,6.02,6.29,1,0,0
14-Jan-09,4489,7218063052,10,9,9,67.9,6.79,6.79,0,0,0
14-Jan-09,4489,7218063983,4,4,4,25.36,6.34,6.34,0,0,0
14-Jan-09,4489,7797502248,13,8,7,31.07,2.39,2.39,0,0,0
14-Jan-09,4489,7797508004,7,7,7,17.5,2.5,2.89,0,0,1
14-Jan-09,4489,7797508006,3,3,3,7.5,2.5,2.85,0,0,1
14-Jan-09,4489,31254742725,5,5,4,22.95,4.59,4.59,0,0,0
14-Jan-09,4489,31254742735,2,2,2,10.38,5.19,5.19,0,0,0
14-Jan-09,4489,31254742835,6,6,6,31.14,5.19,4.66,0,1,0
14-Jan-09,4503,1111009477,65,52,51,79.3,1.22,1.22,0,0,0
14-Jan-09,4503,1111009497,42,39,39,52.08,1.24,1.24,0,0,0
14-Jan-09,4503,1111009507,14,14,14,17.08,1.22,1.22,0,0,0
14-Jan-09,4503,1111038078,5,5,5,11.1,2.22,2.59,0,0,1
14-Jan-09,4503,1111038080,6,6,6,10.5,1.75,2.55,0,0,1
14-Jan-09,4503,1111085319,20,16,16,35.6,1.78,1.78,0,0,0
14-Jan-09,4503,1111085345,31,27,26,55.18,1.78,1.78,0,0,0
14-Jan-09,4503,1111085350,32,25,25,61.44,1.92,2.37,0,0,1
14-Jan-09,4503,1111087395,15,10,10,48.3,3.22,3.22,0,0,0
14-Jan-09,4503,1111087396,20,16,15,65,3.25,3.25,0,0,0
14-Jan-09,4503,1111087398,36,29,28,116.28,3.23,3.23,0,0,0
14-Jan-09,4503,1600027527,69,66,63,217.35,3.15,3.15,0,0,0
14-Jan-09,4503,1600027528,29,29,29,127.31,4.39,4.39,0,0,0
14-Jan-09,4503,1600027564,39,38,38,118.17,3.03,3.03,0,0,0
14-Jan-09,4503,2840002333,13,13,13,32.37,2.49,2.49,0,0,0
14-Jan-09,4503,2840004768,27,29,28,67.23,2.49,2.49,0,0,0
14-Jan-09,4503,2840004770,26,26,25,64.74,2.49,2.49,0,0,0
14-Jan-09,4503,3000006340,33,26,26,66,2,2.92,0,1,0
14-Jan-09,4503,3000006560,58,53,53,116,2,2.59,0,0,1
14-Jan-09,4503,3000006610,49,43,43,98,2,2.59,0,1,0
14-Jan-09,4503,3700019521,2,2,2,5,2.5,3,0,0,1
14-Jan-09,4503,3700031613,5,4,4,19.95,3.99,3.99,0,0,0
14-Jan-09,4503,3700044982,10,8,8,45,4.5,4.5,0,0,0
14-Jan-09,4503,3800031829,22,21,21,74.36,3.38,3.38,0,0,0
14-Jan-09,4503,3800031838,42,42,42,125.58,2.99,2.99,0,0,0
14-Jan-09,4503,3800039118,87,64,63,232.29,2.67,2.99,1,0,0
14-Jan-09,4503,4116709428,1,1,1,4.99,4.99,4.99,0,0,0
14-Jan-09,4503,4116709448,7,6,6,34.93,4.99,4.99,0,0,0
14-Jan-09,4503,4116709565,7,7,7,34.93,4.99,4.99,0,0,0
14-Jan-09,4503,7192100336,14,12,12,83.86,5.99,6.3,1,1,0
14-Jan-09,4503,7192100337,23,23,23,137.77,5.99,6.3,1,1,0
14-Jan-09,4503,7192100339,36,32,31,216,6,6.29,1,1,0
14-Jan-09,4503,7218063052,15,13,13,101.85,6.79,6.79,0,0,0
14-Jan-09,4503,7218063979,6,5,5,40.74,6.79,6.79,0,0,0
14-Jan-09,4503,7218063983,10,6,6,67.9,6.79,6.79,0,0,0
14-Jan-09,4503,7797502248,20,13,13,47.8,2.39,2.39,0,0,0
14-Jan-09,4503,7797508004,9,8,8,22.5,2.5,2.5,0,0,0
14-Jan-09,4503,7797508006,17,13,12,42.5,2.5,2.82,0,0,1
14-Jan-09,4503,31254742725,1,1,1,4.59,4.59,4.59,0,0,0
14-Jan-09,4503,31254742735,8,8,8,41.52,5.19,5.19,0,0,0
14-Jan-09,4503,31254742835,6,6,6,31.14,5.19,5.19,0,0,0
14-Jan-09,4521,1111009477,19,17,17,22.8,1.2,1.2,0,0,0
14-Jan-09,4521,1111009497,12,11,10,14.64,1.22,1.22,0,0,0
14-Jan-09,4521,1111009507,9,9,9,10.98,1.22,1.22,0,0,0
14-Jan-09,4521,1111035398,3,2,2,12.66,4.22,4.22,0,0,0
14-Jan-09,4521,1111038078,1,1,1,1,1,2.59,0,0,1
